state,ori,county,agency_name,agency_type,nibrs,nibrs_start,lat,lon,captured_at
TX,TX1521700,LUBBOCK,Lubbock International Airport,Other,1,2025-12-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1520200,LUBBOCK,Lubbock Police Department,City,1,2017-10-01,33.6115,-101.8199,2026-04-27T17:54:22Z
TX,TX1521500,LUBBOCK,New Deal Police Department,City,1,2023-07-01,33.6115,-101.8199,2026-04-27T17:54:22Z
TX,TX1521100,LUBBOCK,Ransom Canyon Police Department,City,1,2023-10-01,33.6115,-101.8199,2026-04-27T17:54:22Z
TX,TX1520300,LUBBOCK,Shallowater Police Department,City,1,2021-01-01,33.6115,-101.8199,2026-04-27T17:54:22Z
TX,TX1520400,LUBBOCK,Slaton Police Department,City,1,2021-01-01,33.4389,-101.6431,2026-04-27T17:54:22Z
TX,TX1520600,LUBBOCK,Texas Tech University: Lubbock,University or Co,1,2017-07-01,33.6115,-101.8199,2026-04-27T17:54:22Z
TX,TX1520800,LUBBOCK,Wolfforth Police Department,City,1,2016-10-01,33.6115,-101.8199,2026-04-27T17:54:22Z
TX,TX1530600,LYNN,Independent School District: New Home,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1530000,LYNN,Lynn County Sheriff's Office,County,1,2019-07-01,33.1784,-101.8185,2026-04-27T17:54:22Z
TX,TX1530200,LYNN,Tahoka Police Department,City,1,2018-01-01,33.1784,-101.8185,2026-04-27T17:54:22Z
TX,TX1570700,MADISON,Independent School District: Madisonville,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1570200,MADISON,Madison County Constable: Precinct 1 & 2,Other,1,2024-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1570400,MADISON,Madison County Constable: Precinct 3 & 4,Other,1,2024-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1570000,MADISON,Madison County Sheriff's Office,County,1,2019-04-01,30.9617,-95.8921,2026-04-27T17:54:22Z
TX,TX1570100,MADISON,Madisonville Police Department,City,1,2016-12-01,30.9669,-95.9304,2026-04-27T17:54:22Z
TX,TX1580100,MARION,Jefferson Police Department,City,1,2020-02-01,32.7568,-94.3443,2026-04-27T17:54:22Z
TX,TX1580300,MARION,Marion County Constable: Precinct 1,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1580400,MARION,Marion County Constable: Precinct 2,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1580000,MARION,Marion County Sheriff's Office,County,1,2019-05-01,32.7982,-94.3569,2026-04-27T17:54:22Z
TX,TX1590000,MARTIN,Martin County Sheriff's Office,County,1,2019-01-01,32.3098,-101.9618,2026-04-27T17:54:22Z
TX,TX1590100,MARTIN,Stanton Police Department,City,1,2020-12-01,32.3098,-101.9618,2026-04-27T17:54:22Z
TX,TX1650100,"MARTIN, MIDLAND",Midland Police Department,City,1,2021-01-01,32.0028,-102.0758,2026-04-27T17:54:22Z
TX,TX1600000,MASON,Mason County Sheriff's Office,County,1,2019-11-01,30.7032,-99.2376,2026-04-27T17:54:22Z
TX,TX1610100,MATAGORDA,Bay City Police Department,City,1,2017-02-01,28.9819,-95.9675,2026-04-27T17:54:22Z
TX,TX1610900,MATAGORDA,Independent School District: Bay City,Other,1,2018-01-01,28.7833,-95.9978,2026-04-27T17:54:22Z
TX,TX1611100,MATAGORDA,Independent School District: Van Vleck,Other,1,2019-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1610700,MATAGORDA,Matagorda County Constable: Precinct 1,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1610400,MATAGORDA,Matagorda County Constable: Precinct 2,Other,1,2023-08-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1610500,MATAGORDA,Matagorda County Constable: Precinct 3,Other,1,2024-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1610600,MATAGORDA,Matagorda County Constable: Precinct 4,Other,1,2024-07-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1610800,MATAGORDA,Matagorda County Constable: Precinct 6,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1610000,MATAGORDA,Matagorda County Sheriff's Office,County,1,2020-10-01,28.9807,-95.9663,2026-04-27T17:54:22Z
TX,TX1610200,MATAGORDA,Palacios Police Department,City,1,2018-08-01,28.7833,-95.9978,2026-04-27T17:54:22Z
TX,TX1620100,MAVERICK,Eagle Pass Police Department,City,1,2021-01-01,28.7059,-100.5005,2026-04-27T17:54:22Z
TX,TX1620000,MAVERICK,Maverick County Sheriff's Office,County,1,2021-01-01,28.7452,-100.3114,2026-04-27T17:54:22Z
TX,TX1540100,MCCULLOCH,Brady Police Department,City,1,2019-01-01,31.2055,-99.3599,2026-04-27T17:54:22Z
TX,TX1540000,MCCULLOCH,McCulloch County Sheriff's Office,County,1,2019-01-01,31.2055,-99.3599,2026-04-27T17:54:22Z
TX,TX155259E,MCLENNAN,Baylor University: Waco,University or Co,1,2021-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1552600,MCLENNAN,Bruceville-Eddy Police Department,City,1,2019-01-01,31.3067,-97.2466,2026-04-27T17:54:22Z
TX,TX1555600,MCLENNAN,Independent School District: Axtell,Other,1,2025-12-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1555500,MCLENNAN,Independent School District: Midway,Other,1,2025-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1553900,MCLENNAN,Independent School District: Valley Mills,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1552700,MCLENNAN,Independent School District: Waco,Other,1,2024-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1553700,MCLENNAN,Independent School District: West,Other,1,2024-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1550700,MCLENNAN,McGregor Police Department,City,0,,31.4415,-97.4073,2026-04-27T17:54:22Z
TX,TX1550900,MCLENNAN,Moody Police Department,City,1,2026-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1551100,MCLENNAN,Robinson Police Department,City,1,2019-08-01,31.4687,-97.1156,2026-04-27T17:54:22Z
TX,TX1551200,MCLENNAN,Waco Police Department,City,1,2018-04-01,31.5495,-97.2015,2026-04-27T17:54:22Z
TX,TX1551300,MCLENNAN,West Police Department,City,1,2018-06-01,31.5495,-97.2015,2026-04-27T17:54:22Z
TX,TX1560000,MCMULLEN,McMullen County Sheriff's Office,County,1,2023-08-01,28.3849,-98.5789,2026-04-27T17:54:22Z
TX,TX1630100,MEDINA,Castroville Police Department,City,1,2018-06-01,29.3537,-99.1111,2026-04-27T17:54:22Z
TX,TX1630200,MEDINA,Devine Police Department,City,1,2017-05-01,29.1382,-98.9071,2026-04-27T17:54:22Z
TX,TX1630300,MEDINA,Hondo Police Department,City,1,2021-01-01,29.3503,-99.1408,2026-04-27T17:54:22Z
TX,TX1631200,MEDINA,Independent School District: Medina Valley,Other,1,2026-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1630900,MEDINA,Lacoste Police Department,City,0,,29.3537,-99.1111,2026-04-27T17:54:22Z
TX,TX1630000,MEDINA,Medina County Sheriff's Office,County,1,2020-08-01,29.3571,-99.1555,2026-04-27T17:54:22Z
TX,TX1631000,MEDINA,Natalia Police Department,City,1,2018-07-01,29.3537,-99.1111,2026-04-27T17:54:22Z
TX,TX1640000,MENARD,Menard County Sheriff's Office,County,1,2023-09-01,30.8841,-99.8546,2026-04-27T17:54:22Z
TX,TX165013A,MIDLAND,County Attorney: Midland,Other,1,2023-08-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1650900,MIDLAND,Hospital District: Midland County,Other,1,2024-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1651100,MIDLAND,Independent School District: Greenwood,Other,1,2022-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1650300,MIDLAND,Independent School District: Midland,Other,1,2020-11-01,31.9895,-102.0843,2026-04-27T17:54:22Z
TX,TX1650200,MIDLAND,Midland County Constable: Precinct 2,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1650800,MIDLAND,Midland County Constable: Precinct 4,Other,1,2023-07-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1650000,MIDLAND,Midland County Sheriff's Office,County,1,2021-01-01,31.8709,-102.0243,2026-04-27T17:54:22Z
TX,TX1661100,MILAM,Buckholts Police Department,City,1,2025-11-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1660100,MILAM,Cameron Police Department,City,1,2018-06-01,30.7912,-96.9844,2026-04-27T17:54:22Z
TX,TX1660500,MILAM,Milam County Constable: Precinct 2,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1660700,MILAM,Milam County Constable: Precinct 4,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1660000,MILAM,Milam County Sheriff's Office,County,1,2020-01-01,30.8551,-96.9805,2026-04-27T17:54:22Z
TX,TX1660200,MILAM,Rockdale Police Department,City,1,2017-01-01,30.7912,-96.9844,2026-04-27T17:54:22Z
TX,TX1660300,"MILAM, WILLIAMSON",Thorndale Police Department,City,1,2015-07-01,30.7912,-96.9844,2026-04-27T17:54:22Z
TX,TX1670000,MILLS,Mills County Sheriff's Office,County,1,2019-01-01,31.4949,-98.5946,2026-04-27T17:54:22Z
TX,TX1680100,MITCHELL,Colorado City Police Department,City,1,2023-01-01,32.3038,-100.9246,2026-04-27T17:54:22Z
TX,TX1680000,MITCHELL,Mitchell County Sheriff's Office,County,1,2023-12-01,32.3901,-100.8695,2026-04-27T17:54:22Z
TX,TX1690100,MONTAGUE,Bowie Police Department,City,1,2020-12-01,33.6784,-97.7250,2026-04-27T17:54:22Z
TX,TX1690000,MONTAGUE,Montague County Sheriff's Office,County,1,2019-06-01,33.6784,-97.7250,2026-04-27T17:54:22Z
TX,TX1690200,MONTAGUE,Nocona Police Department,City,0,,33.7880,-97.7255,2026-04-27T17:54:22Z
TX,TX1690300,MONTAGUE,St. Jo Police Department,City,0,,33.6784,-97.7250,2026-04-27T17:54:22Z
TX,TX1700100,MONTGOMERY,Conroe Police Department,City,1,1998-09-01,30.2994,-95.5040,2026-04-27T17:54:22Z
TX,TX1702000,MONTGOMERY,Independent School District: Conroe,Other,1,2019-01-01,30.2913,-95.4152,2026-04-27T17:54:22Z
TX,TX1703300,MONTGOMERY,Independent School District: Montgomery County,Other,1,2020-12-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1702300,MONTGOMERY,Independent School District: Splendora,Other,1,2025-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1700400,MONTGOMERY,Montgomery County Constable: Precinct 1,Other,1,2021-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1700200,MONTGOMERY,Montgomery County Constable: Precinct 2,Other,1,2023-12-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1700600,MONTGOMERY,Montgomery County Constable: Precinct 4,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1701900,MONTGOMERY,Montgomery County Constable: Precinct 5,Other,1,2021-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1700000,MONTGOMERY,Montgomery County Sheriff's Office,County,1,2020-11-01,30.3360,-95.4533,2026-04-27T17:54:22Z
TX,TX1700800,MONTGOMERY,Patton Village Police Department,City,1,2020-12-01,30.2994,-95.5040,2026-04-27T17:54:22Z
TX,TX1700700,MONTGOMERY,Roman Forest Police Department,City,1,2020-12-01,30.1786,-95.1636,2026-04-27T17:54:22Z
TX,TX1700300,MONTGOMERY,Splendora Police Department,City,1,2020-12-01,30.2331,-95.1599,2026-04-27T17:54:22Z
TX,TX1710400,MOORE,Cactus Police Department,City,1,2018-01-01,35.8357,-101.8905,2026-04-27T17:54:22Z
TX,TX1710100,MOORE,Dumas Police Department,City,1,2018-01-01,35.8588,-101.9729,2026-04-27T17:54:22Z
TX,TX1710500,MOORE,Independent School District: Dumas,Other,1,2022-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1710000,MOORE,Moore County Sheriff's Office,County,1,2019-02-01,35.8587,-101.9719,2026-04-27T17:54:22Z
TX,TX1710200,MOORE,Sunray Police Department,City,1,2021-01-01,35.8357,-101.8905,2026-04-27T17:54:22Z
TX,TX1720100,MORRIS,Daingerfield Police Department,City,1,2019-02-01,33.0327,-94.7220,2026-04-27T17:54:22Z
TX,TX1720900,MORRIS,Independent School District: Daingerfield-Lone S,Other,1,2025-10-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1721000,MORRIS,Independent School District: Pewitt Consolidated,Other,1,2022-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1720200,MORRIS,Lone Star Police Department,City,1,2019-01-01,33.1165,-94.7313,2026-04-27T17:54:22Z
TX,TX1720000,MORRIS,Morris County Sheriff's Office,County,1,2021-01-01,33.0361,-94.7270,2026-04-27T17:54:22Z
TX,TX1720500,MORRIS,Naples Police Department,City,1,2019-08-01,33.1165,-94.7313,2026-04-27T17:54:22Z
TX,TX1720300,MORRIS,Omaha Police Department,City,1,2025-07-01,33.1165,-94.7313,2026-04-27T17:54:22Z
TX,TX1730000,MOTLEY,Motley County Sheriff's Office,County,1,2021-01-01,34.0579,-100.7932,2026-04-27T17:54:22Z
TX,TX1740100,NACOGDOCHES,Garrison Police Department,City,1,2019-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1741400,NACOGDOCHES,Independent School District: Douglass,Other,1,2024-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1740900,NACOGDOCHES,Independent School District: Garrison,Other,1,2024-12-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1740800,NACOGDOCHES,Independent School District: Nacogdoches,Other,1,2021-04-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1741000,NACOGDOCHES,Independent School District: Woden,Other,1,2025-06-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1740300,NACOGDOCHES,Nacogdoches County Constable: Precinct 1,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1740700,NACOGDOCHES,Nacogdoches County Constable: Precinct 4,Other,1,2024-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1740000,NACOGDOCHES,Nacogdoches County Sheriff's Office,County,1,2015-01-01,31.6109,-94.6813,2026-04-27T17:54:22Z
TX,TX1740200,NACOGDOCHES,Nacogdoches Police Department,City,1,1997-09-01,31.6206,-94.6202,2026-04-27T17:54:22Z
TX,TX1740400,NACOGDOCHES,University of Texas: Stephen F. Austin,University or Co,1,2018-10-01,31.6230,-94.6498,2026-04-27T17:54:22Z
TX,TX1750700,NAVARRO,Blooming Grove Police Department,City,1,2022-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1750100,NAVARRO,Corsicana Police Department,City,1,2019-08-01,32.0934,-96.4665,2026-04-27T17:54:22Z
TX,TX1750200,NAVARRO,Dawson Police Department,City,1,2019-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1751400,NAVARRO,Independent School District: Blooming Grove,Other,1,2022-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1751300,NAVARRO,Independent School District: Corsicana,Other,1,2020-08-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1750400,NAVARRO,Kerens Police Department,City,1,2019-01-01,32.0485,-96.4769,2026-04-27T17:54:22Z
TX,TX1750500,NAVARRO,Navarro College,University or Co,1,2023-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1750600,NAVARRO,Navarro County Constable: Precinct 1,Other,1,2025-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1751000,NAVARRO,Navarro County Constable: Precinct 3,Other,1,2024-11-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1750000,NAVARRO,Navarro County Sheriff's Office,County,1,2017-01-01,32.0961,-96.4684,2026-04-27T17:54:22Z
TX,TX1750300,NAVARRO,Rice Police Department,City,1,2021-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1751700,NAVARRO,Richland Police Department,City,1,2021-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1760000,NEWTON,Newton County Sheriff's Office,County,1,2019-11-01,30.7867,-93.7392,2026-04-27T17:54:22Z
TX,TX1760100,NEWTON,Newton Police Department,City,1,2019-01-01,30.7867,-93.7392,2026-04-27T17:54:22Z
TX,TX1770000,NOLAN,Nolan County Sheriff's Office,County,1,2019-01-01,32.4710,-100.4090,2026-04-27T17:54:22Z
TX,TX1770200,NOLAN,Roscoe Police Department,City,1,2021-01-01,32.3123,-100.4181,2026-04-27T17:54:22Z
TX,TX1770300,NOLAN,Sweetwater Police Department,City,1,2017-04-01,32.3123,-100.4181,2026-04-27T17:54:22Z
TX,TX1770400,NOLAN,Texas State Technical College: Sweetwater,University or Co,1,2021-01-01,32.3123,-100.4181,2026-04-27T17:54:22Z
TX,TXDI02600,NOT SPECIFIED,Alabama-Coushatta Tribal,Tribal,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX0000000,NOT SPECIFIED,Department of Public Safety,State Police,0,,30.2395,-97.6913,2026-04-27T17:54:22Z
TX,TX2360800,NOT SPECIFIED,"Texas Department of Criminal Justice, Office of ",Other State Agen,1,2023-08-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TXDIT0000,NOT SPECIFIED,Ysleta del Sur Pueblo Tribal,Tribal,1,2020-12-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1780100,NUECES,Bishop Police Department,City,1,2021-01-01,27.7381,-97.5184,2026-04-27T17:54:22Z
TX,TX1782600,NUECES,Independent School District: Calallen,Other,1,2024-11-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1781600,NUECES,Independent School District: Corpus Christi,Other,1,2022-01-01,27.7938,-97.4573,2026-04-27T17:54:22Z
TX,TX1782500,NUECES,Independent School District: Robstown,Other,1,2024-05-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1780000,NUECES,Nueces County Sheriff's Office,County,1,2021-01-01,27.7381,-97.5184,2026-04-27T17:54:22Z
TX,TX1780500,NUECES,Port Aransas Police Department,City,1,2021-01-01,27.7381,-97.5184,2026-04-27T17:54:22Z
TX,TX1780300,NUECES,Robstown Police Department,City,1,2021-03-01,27.7381,-97.5184,2026-04-27T17:54:22Z
TX,TX1781500,NUECES,Texas A&M University: Corpus Christi,University or Co,1,2021-01-01,27.7381,-97.5184,2026-04-27T17:54:22Z
TX,TX1780200,"NUECES, SAN PATRICIO",Corpus Christi Police Department,City,1,2019-05-01,27.7930,-97.3940,2026-04-27T17:54:22Z
TX,TX1790000,OCHILTREE,Ochiltree County Sheriff's Office,County,1,2019-01-01,36.2787,-100.8159,2026-04-27T17:54:22Z
TX,TX1790100,OCHILTREE,Perryton Police Department,City,1,2016-11-01,36.2787,-100.8159,2026-04-27T17:54:22Z
TX,TX1800000,OLDHAM,Oldham County Sheriff's Office,County,1,2020-01-01,35.4019,-102.5976,2026-04-27T17:54:22Z
TX,TX1800100,OLDHAM,Vega Police Department,City,1,2022-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1810100,ORANGE,Bridge City Police Department,City,1,2019-04-01,30.1209,-93.8934,2026-04-27T17:54:22Z
TX,TX1811400,ORANGE,Independent School District: Bridge City,Other,1,2022-07-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1810000,ORANGE,Orange County Sheriff's Office,County,1,2019-02-01,30.1209,-93.8934,2026-04-27T17:54:22Z
TX,TX1810200,ORANGE,Orange Police Department,City,1,2018-01-01,30.1209,-93.8934,2026-04-27T17:54:22Z
TX,TX1810300,ORANGE,Pinehurst Police Department,City,1,2019-02-01,30.1041,-93.7753,2026-04-27T17:54:22Z
TX,TX1810800,ORANGE,Rose City Police Department,City,1,2022-07-01,30.0979,-94.0610,2026-04-27T17:54:22Z
TX,TX1810400,ORANGE,Vidor Police Department,City,1,2018-01-01,30.1209,-93.8934,2026-04-27T17:54:22Z
TX,TX1810500,ORANGE,West Orange Police Department,City,1,2019-12-01,30.0847,-93.7612,2026-04-27T17:54:22Z
TX,TX1820900,PALO PINTO,Palo Pinto County Constable: Precinct 1,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1821000,PALO PINTO,Palo Pinto County Constable: Precinct 2,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1820700,PALO PINTO,Palo Pinto County Constable: Precinct 3,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1820500,PALO PINTO,Palo Pinto County Constable: Precinct 4,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1820400,PALO PINTO,Palo Pinto County Constable: Precinct 5,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1820000,PALO PINTO,Palo Pinto County Sheriff's Office,County,1,2019-11-01,32.7522,-98.3180,2026-04-27T17:54:22Z
TX,TX1820200,"PALO PINTO, PARKER",Mineral Wells Police Department,City,1,2018-01-01,32.8101,-98.1129,2026-04-27T17:54:22Z
TX,TX1830100,PANOLA,Carthage Police Department,City,1,2018-07-01,32.1640,-94.3052,2026-04-27T17:54:22Z
TX,TX1830400,PANOLA,Panola College,University or Co,1,2021-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1830200,PANOLA,Panola County Constable: Precinct 1 & 4,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1830300,PANOLA,Panola County Constable: Precinct 2 & 3,Other,1,2025-12-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1830000,PANOLA,Panola County Sheriff's Office,County,1,2021-01-01,32.1549,-94.3413,2026-04-27T17:54:22Z
TX,TX2011100,"PANOLA, RUSK",Tatum Police Department,City,1,2019-01-01,32.1094,-94.7564,2026-04-27T17:54:22Z
TX,TX1840400,PARKER,Hudson Oaks Police Department,City,1,2018-05-01,32.7685,-97.7120,2026-04-27T17:54:22Z
TX,TX1840200,PARKER,Parker County Constable: Precinct 1,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1841100,PARKER,Parker County Constable: Precinct 2,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1841000,PARKER,Parker County Constable: Precinct 3,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1841300,PARKER,Parker County Constable: Precinct 4,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1840000,PARKER,Parker County Sheriff's Office,County,1,2015-01-01,32.7592,-97.7871,2026-04-27T17:54:22Z
TX,TX1840300,PARKER,Springtown Police Department,City,1,2021-01-01,32.7771,-97.8059,2026-04-27T17:54:22Z
TX,TX1840100,PARKER,Weatherford Police Department,City,1,2020-09-01,32.7508,-97.7860,2026-04-27T17:54:22Z
TX,TX1840500,PARKER,Willow Park Police Department,City,1,2017-10-01,32.7771,-97.8059,2026-04-27T17:54:22Z
TX,TX2200200,"PARKER, TARRANT",Azle Police Department,City,1,2020-02-01,32.8836,-97.5371,2026-04-27T17:54:22Z
TX,TX1840700,"PARKER, TARRANT","Reno Police Department, Parker County",City,1,2022-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1850100,PARMER,Bovina Police Department,City,1,2018-05-01,34.5322,-102.7849,2026-04-27T17:54:22Z
TX,TX1850300,PARMER,Farwell Police Department,City,1,2018-03-01,34.5322,-102.7849,2026-04-27T17:54:22Z
TX,TX1850200,PARMER,Friona Police Department,City,1,2018-07-01,34.5322,-102.7849,2026-04-27T17:54:22Z
TX,TX1850000,PARMER,Parmer County Sheriff's Office,County,1,2021-01-01,34.5322,-102.7849,2026-04-27T17:54:22Z
TX,TX1860100,PECOS,Fort Stockton Police Department,City,1,2019-01-01,30.8857,-102.8792,2026-04-27T17:54:22Z
TX,TX1860400,PECOS,Pecos County Constable: Precinct 3,Other,1,2023-09-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1860000,PECOS,Pecos County Sheriff's Office,County,1,2023-01-01,30.7709,-102.7199,2026-04-27T17:54:22Z
TX,TX1870400,POLK,Corrigan Police Department,City,1,2017-07-01,30.9983,-94.8263,2026-04-27T17:54:22Z
TX,TX1870200,POLK,Livingston Police Department,City,1,2017-08-01,30.7110,-94.9349,2026-04-27T17:54:22Z
TX,TX1870800,POLK,Onalaska Police Department,City,1,2018-07-01,30.7846,-94.8373,2026-04-27T17:54:22Z
TX,TX1870000,POLK,Polk County Sheriff's Office,County,1,2011-07-01,30.7238,-94.9328,2026-04-27T17:54:22Z
TX,TX1880200,POTTER,Amarillo College,University or Co,1,2019-07-01,35.3987,-101.8938,2026-04-27T17:54:22Z
TX,TX1880600,POTTER,Amarillo International Airport,Other,1,2021-01-01,35.2153,-101.7040,2026-04-27T17:54:22Z
TX,TX1881200,POTTER,Independent School District: Amarillo,Other,1,2024-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1880800,POTTER,Potter County Constable: Precinct 2,Other,1,2025-05-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1880900,POTTER,Potter County Constable: Precinct 3,Other,1,2025-04-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1880000,POTTER,Potter County Sheriff's Office,County,1,2018-01-01,35.3987,-101.8938,2026-04-27T17:54:22Z
TX,TX1880100,"POTTER, RANDALL",Amarillo Police Department,City,1,1999-10-01,35.3987,-101.8938,2026-04-27T17:54:22Z
TX,TX1890100,PRESIDIO,Marfa Police Department,City,1,2021-01-01,30.0059,-104.2616,2026-04-27T17:54:22Z
TX,TX1890000,PRESIDIO,Presidio County Sheriff's Office,County,1,2018-10-01,30.0059,-104.2616,2026-04-27T17:54:22Z
TX,TX1890600,PRESIDIO,Presidio Police Department,City,1,2023-01-01,30.0059,-104.2616,2026-04-27T17:54:22Z
TX,TX1900500,RAINS,East Tawakoni Police Department,City,1,2025-11-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1900600,RAINS,Emory Police Department,City,1,2019-06-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1900700,RAINS,Independent School District: Rains,Other,1,2026-01-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1900800,RAINS,Point Police Department,City,1,2025-05-01,0.0000,0.0000,2026-04-27T17:54:22Z
TX,TX1900000,RAINS,Rains County Sheriff's Office,County,1,2020-08-01,32.8706,-95.7954,2026-04-27T17:54:22Z
TX,TX1910100,RANDALL,Canyon Police Department,City,1,2016-09-01,34.9809,-101.9275,2026-04-27T17:54:22Z
TX,TX1910000,RANDALL,Randall County Sheriff's Office,County,1,2021-01-01,35.1198,-101.8660,2026-04-27T17:54:22Z
TX,TX1910300,RANDALL,West Texas A&M University,University or Co,1,2018-01-01,34.9625,-101.8955,2026-04-27T17:54:22Z
TX,TX2190100,"RANDALL, SWISHER",Happy Police Department,City,1,2015-07-01,34.5305,-101.7329,2026-04-27T17:54:22Z
TX,TX1920000,REAGAN,Reagan County Sheriff's Office,County,1,2018-01-01,31.3729,-101.5139,2026-04-27T17:54:22Z
TX,TX1930000,REAL,Real County Sheriff's Office,County,1,2018-01-01,29.8230,-99.8053,2026-04-27T17:54:22Z
