ticker,company,cik,q_current,val_current_usd,q_prior,val_prior_usd,yoy_pct,direction,filed_current,accn_current,captured_at
DHTI,"DALRADA TECHNOLOGY GROUP, INC.",0000725394,CY2025Q4,-4417607,CY2024Q4,-6709601,34.16,LOSS,,0001683168-26-001236,2026-04-27T23:04:08Z
PCTY,PAYLOCITY HOLDING CORPORATION,0001591698,CY2025Q4,50197000,CY2024Q4,37465000,33.98,PROFIT,,0001591698-26-000007,2026-04-27T23:04:08Z
LRCX,LAM RESEARCH CORPORATION,0000707549,CY2025Q4,1593994000,CY2024Q4,1191018000,33.83,PROFIT,,0000707549-26-000009,2026-04-27T23:04:08Z
GLNS,GOLDEN STAR RESOURCE CORP.,0001375348,CY2025Q4,-15665,CY2024Q4,-23423,33.12,LOSS,,0001493152-26-006281,2026-04-27T23:04:08Z
AENTW,ALLIANCE ENTERTAINMENT HOLDING CORPORATION,0001823584,CY2025Q4,9388000,CY2024Q4,7071000,32.77,PROFIT,,0001493152-26-006391,2026-04-27T23:04:08Z
SKYI,"SKY CENTURY INVESTMENT, INC.",0001555017,CY2025Q4,-28213,CY2024Q4,-41628,32.23,LOSS,,0001555017-26-000002,2026-04-27T23:04:08Z
JBSS,SANFILIPPO JOHN B & SON INC,0000880117,CY2025Q4,17957000,CY2024Q4,13595000,32.09,PROFIT,,0001193125-26-029438,2026-04-27T23:04:08Z
IBEX,IBEX LIMITED,0001720420,CY2025Q4,12217000,CY2024Q4,9268000,31.82,PROFIT,,0001720420-26-000006,2026-04-27T23:04:08Z
WSR,Whitestone REIT,0001175535,CY2025Q4,22838000,CY2024Q4,17337000,31.73,PROFIT,,0001437749-26-007232,2026-04-27T23:04:08Z
PGC,PEAPACK-GLADSTONE FINANCIAL CORPORATION,0001050743,CY2025Q4,12159000,CY2024Q4,9240000,31.59,PROFIT,,0001193125-26-101763,2026-04-27T23:04:08Z
ECXJ,"CXJ GROUP CO., Limited",0001823635,CY2025Q4,-98298,CY2024Q4,-143693,31.59,LOSS,,0001493152-26-002304,2026-04-27T23:04:08Z
CFFN,"Capitol Federal Financial, Inc.",0001490906,CY2025Q4,20304000,CY2024Q4,15431000,31.58,PROFIT,,0001490906-26-000011,2026-04-27T23:04:08Z
ZEOX,"Zeo ScientifiX, Inc.",0001557376,CY2025Q4,-852000,CY2024Q4,-1243000,31.46,LOSS,,0001829126-26-002396,2026-04-27T23:04:08Z
BWXT,"BWX TECHNOLOGIES, INC.",0001486957,CY2025Q4,92989000,CY2024Q4,71018000,30.94,PROFIT,,0001486957-26-000007,2026-04-27T23:04:08Z
CSCO,"CISCO SYSTEMS, INC.",0000858877,CY2025Q4,3175000000,CY2024Q4,2428000000,30.77,PROFIT,,0000858877-26-000021,2026-04-27T23:04:08Z
ABAT,AMERICAN BATTERY TECHNOLOGY COMPANY,0001576873,CY2025Q4,-9280971,CY2024Q4,-13400506,30.74,LOSS,,0001493152-26-005349,2026-04-27T23:04:08Z
QNBC,QNB Corp.,0000750558,CY2025Q4,3981000,CY2024Q4,3051000,30.48,PROFIT,,0001193125-26-107482,2026-04-27T23:04:08Z
SLQT,"SelectQuote, Inc.",0001794783,CY2025Q4,69293000,CY2024Q4,53236000,30.16,PROFIT,,0001794783-26-000012,2026-04-27T23:04:08Z
FN,FABRINET,0001408710,CY2025Q4,112628000,CY2024Q4,86636000,30.00,PROFIT,,0001408710-26-000008,2026-04-27T23:04:08Z
MDNC,Medinotec Inc.,0001931055,CY2025Q4,403411,CY2024Q4,310311,30.00,PROFIT,,0001663577-26-000005,2026-04-27T23:04:08Z
CAST,"FreeCast, Inc.",0001633369,CY2025Q4,-2783982,CY2024Q4,-3929518,29.15,LOSS,,0001213900-26-045218,2026-04-27T23:04:08Z
NSSC,"NAPCO SECURITY TECHNOLOGIES, INC",0000069633,CY2025Q4,13503000,CY2024Q4,10467000,29.01,PROFIT,,0001104659-26-009130,2026-04-27T23:04:08Z
FDX,FedEx Corporation,0001048911,CY2025Q4,956000000,CY2024Q4,741000000,29.01,PROFIT,,0001048911-25-000078,2026-04-27T23:04:08Z
PSPX,PACIFIC SPORTS EXCHANGE INC.,0001765651,CY2025Q4,10081,CY2024Q4,7817,28.96,PROFIT,,0001640334-26-000784,2026-04-27T23:04:08Z
LQDT,"LIQUIDITY SERVICES, INC",0001235468,CY2025Q4,7489000,CY2024Q4,5810000,28.90,PROFIT,,0001193125-26-038892,2026-04-27T23:04:08Z
XERI,"XERIANT, INC.",0001481504,CY2025Q4,-297593,CY2024Q4,-417269,28.68,LOSS,,0001477932-26-000862,2026-04-27T23:04:08Z
TTC,THE TORO COMPANY,0000737758,CY2025Q4,67900000,CY2024Q4,52800000,28.60,PROFIT,,0000737758-26-000009,2026-04-27T23:04:08Z
CETXP,"CEMTREX, INC.",0001435064,CY2025Q4,-20556147,CY2024Q4,-28754367,28.51,LOSS,,0001493152-26-007122,2026-04-27T23:04:08Z
JKHY,"JACK HENRY & ASSOCIATES, INC.",0000779152,CY2025Q4,124668000,CY2024Q4,97845000,27.41,PROFIT,,0000779152-26-000009,2026-04-27T23:04:08Z
AVNW,"AVIAT NETWORKS, INC.",0001377789,CY2025Q4,5718000,CY2024Q4,4495000,27.21,PROFIT,,0001628280-26-005015,2026-04-27T23:04:08Z
MITQ,MOVING iMAGE TECHNOLOGIES INC.,0001770236,CY2025Q4,-388000,CY2024Q4,-527000,26.38,LOSS,,0001437749-26-003868,2026-04-27T23:04:08Z
BDX,"BECTON, DICKINSON AND COMPANY",0000010795,CY2025Q4,382000000,CY2024Q4,303000000,26.07,PROFIT,,0000010795-26-000005,2026-04-27T23:04:08Z
CPIX,CUMBERLAND PHARMACEUTICALS INC,0001087294,CY2025Q4,-1411692,CY2024Q4,-1903814,25.85,LOSS,,0001087294-26-000020,2026-04-27T23:04:08Z
TTWO,"TAKE-TWO INTERACTIVE SOFTWARE, INC.",0000946581,CY2025Q4,-92900000,CY2024Q4,-125200000,25.80,LOSS,,0001628280-26-005119,2026-04-27T23:04:08Z
BRN,"BARNWELL INDUSTRIES, INC.",0000010048,CY2025Q4,-1426000,CY2024Q4,-1917000,25.61,LOSS,,0001628280-26-010708,2026-04-27T23:04:08Z
BCSF,"BAIN CAPITAL SPECIALTY FINANCE, INC.",0001655050,CY2025Q4,27784000,CY2024Q4,22137000,25.51,PROFIT,,0001193125-26-077703,2026-04-27T23:04:08Z
LOGI,LOGITECH INTERNATIONAL S.A.,0001032975,CY2025Q4,251039000,CY2024Q4,200147000,25.43,PROFIT,,0001032975-26-000011,2026-04-27T23:04:08Z
COO,"The Cooper Companies, Inc.",0000711404,CY2025Q4,130800000,CY2024Q4,104300000,25.41,PROFIT,,0001628280-26-015620,2026-04-27T23:04:08Z
CRS,CARPENTER TECHNOLOGY CORPORATION,0000017843,CY2025Q4,105300000,CY2024Q4,84100000,25.21,PROFIT,,0000017843-26-000009,2026-04-27T23:04:08Z
DEVS,DEVVSTREAM CORP.,0001854480,CY2025Q4,-3414563,CY2024Q4,-4557626,25.08,LOSS,,0001140361-26-009427,2026-04-27T23:04:08Z
JCI,JOHNSON CONTROLS INTERNATIONAL PLC,0000833444,CY2025Q4,524000000,CY2024Q4,419000000,25.06,PROFIT,,0000833444-26-000019,2026-04-27T23:04:08Z
GSIT,GSI TECHNOLOGY INC,0001126741,CY2025Q4,-3020000,CY2024Q4,-4029000,25.04,LOSS,,0001104659-26-011501,2026-04-27T23:04:08Z
SMCI,"Super Micro Computer, Inc.",0001375365,CY2025Q4,400564000,CY2024Q4,320596000,24.94,PROFIT,,0001375365-26-000007,2026-04-27T23:04:08Z
BARKW,"BARK, INC.",0001819574,CY2025Q4,-8646000,CY2024Q4,-11509000,24.88,LOSS,,0001628280-26-005799,2026-04-27T23:04:08Z
BRID,BRIDGFORD FOODS CORPORATION,0000014177,CY2025Q4,-843000,CY2024Q4,-1113000,24.26,LOSS,,0001493152-26-009188,2026-04-27T23:04:08Z
SOTK,SONO TEK CORP,0000806172,CY2025Q4,339959,CY2024Q4,274178,23.99,PROFIT,,0001171520-26-000004,2026-04-27T23:04:08Z
SMBC,"SOUTHERN MISSOURI BANCORP, INC.",0000916907,CY2025Q4,18150000,CY2024Q4,14653000,23.87,PROFIT,,0001104659-26-011588,2026-04-27T23:04:08Z
LKFN,LAKELAND FINANCIAL CORPORATION,0000721994,CY2025Q4,29906000,CY2024Q4,24190000,23.63,PROFIT,,0000721994-26-000018,2026-04-27T23:04:08Z
FEAV,"5E ADVANCED MATERIALS, INC.",0001888654,CY2025Q4,-10895000,CY2024Q4,-14262000,23.61,LOSS,,0001193125-26-054543,2026-04-27T23:04:08Z
CPBI,"Central Plains Bancshares, Inc.",0001979332,CY2025Q4,1175000,CY2024Q4,951000,23.55,PROFIT,,0001193125-26-046679,2026-04-27T23:04:08Z
CVM,CEL-SCI CORPORATION,0000725363,CY2025Q4,-5469446,CY2024Q4,-7073062,22.67,LOSS,,0001654954-26-001319,2026-04-27T23:04:08Z
RRBI,"Red River Bancshares, Inc.",0001071236,CY2025Q4,11415000,CY2024Q4,9306000,22.66,PROFIT,,0001071236-26-000027,2026-04-27T23:04:08Z
AX,"AXOS FINANCIAL, INC.",0001299709,CY2025Q4,128397000,CY2024Q4,104687000,22.65,PROFIT,,0001299709-26-000012,2026-04-27T23:04:08Z
TULP,"BLOOMIA HOLDINGS, INC.",0000875355,CY2025Q4,-2276000,CY2024Q4,-2940000,22.59,LOSS,,0001104659-26-014724,2026-04-27T23:04:08Z
MWA,"MUELLER WATER PRODUCTS, INC.",0001350593,CY2025Q4,43200000,CY2024Q4,35300000,22.38,PROFIT,,0001350593-26-000010,2026-04-27T23:04:08Z
HLI,"Houlihan Lokey, Inc.",0001302215,CY2025Q4,116548000,CY2024Q4,95302000,22.29,PROFIT,,0001302215-26-000007,2026-04-27T23:04:08Z
LVO,"LiveOne, Inc.",0001491419,CY2025Q4,-4067000,CY2024Q4,-5233000,22.28,LOSS,,0001437749-26-004111,2026-04-27T23:04:08Z
AZZ,AZZ Inc.,0000008947,CY2025Q4,41075000,CY2024Q4,33603000,22.24,PROFIT,,0000008947-26-000010,2026-04-27T23:04:08Z
ESE,ESCO TECHNOLOGIES INC.,0000866706,CY2025Q4,28691000,CY2024Q4,23473000,22.23,PROFIT,,0001104659-26-011932,2026-04-27T23:04:08Z
MSGE,MADISON SQUARE GARDEN ENTERTAINMENT CORP.,0001952073,CY2025Q4,92715000,CY2024Q4,75893000,22.17,PROFIT,,0001628280-26-005948,2026-04-27T23:04:08Z
VDTA,VERTICAL DATA INC.,0002033264,CY2025Q4,-652635,CY2024Q4,-837458,22.07,LOSS,,0001493152-26-006782,2026-04-27T23:04:08Z
VIVS,"VivoSim Labs, Inc.",0001497253,CY2025Q4,-2691000,CY2024Q4,-3447000,21.93,LOSS,,0001193125-26-046520,2026-04-27T23:04:08Z
LVS,LAS VEGAS SANDS CORP.,0001300514,CY2025Q4,395000000,CY2024Q4,324000000,21.91,PROFIT,,0001300514-26-000013,2026-04-27T23:04:08Z
ZIONP,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION",0000109380,CY2025Q4,263000000,CY2024Q4,216000000,21.76,PROFIT,,0000109380-26-000046,2026-04-27T23:04:08Z
HSCSW,HEARTSCIENCES INC.,0001468492,CY2025Q4,-1985208,CY2024Q4,-2536292,21.73,LOSS,,0001437749-26-008399,2026-04-27T23:04:08Z
RL,Ralph Lauren Corporation,0001037038,CY2025Q4,361600000,CY2024Q4,297400000,21.59,PROFIT,,0001628280-26-005784,2026-04-27T23:04:08Z
INM,INMED PHARMACEUTICALS INC.,0001728328,CY2025Q4,-2028223,CY2024Q4,-2575024,21.23,LOSS,,0001213900-26-014996,2026-04-27T23:04:08Z
CRUS,"CIRRUS LOGIC, INC.",0000772406,CY2025Q4,140310000,CY2024Q4,116005000,20.95,PROFIT,,0000772406-26-000006,2026-04-27T23:04:08Z
SPB,"Spectrum Brands Holdings, Inc.",0000109177,CY2025Q4,28400000,CY2024Q4,23500000,20.85,PROFIT,,0000109177-26-000010,2026-04-27T23:04:08Z
GENVR,Gen Digital Inc.,0000849399,CY2025Q4,192000000,CY2024Q4,159000000,20.75,PROFIT,,0000849399-26-000004,2026-04-27T23:04:08Z
MYCB,"My City Builders, Inc.",0001556801,CY2025Q4,-62107,CY2024Q4,-78299,20.68,LOSS,,0001640334-26-000441,2026-04-27T23:04:08Z
MZTI,The Marzetti Company,0000057515,CY2025Q4,59079000,CY2024Q4,48993000,20.59,PROFIT,,0000057515-26-000005,2026-04-27T23:04:08Z
CBKM,"CONSUMERS BANCORP, INC.",0001006830,CY2025Q4,2755000,CY2024Q4,2287000,20.46,PROFIT,,0001437749-26-003344,2026-04-27T23:04:08Z
DWAY,"DRIVEITAWAY HOLDINGS, INC.",0001394638,CY2025Q4,548868,CY2024Q4,456463,20.24,PROFIT,,0001731122-26-000300,2026-04-27T23:04:08Z
NORD,NORDICUS PARTNERS CORPORATION,0001011060,CY2025Q4,-1227214,CY2024Q4,-1535963,20.10,LOSS,,0001493152-26-006646,2026-04-27T23:04:08Z
TSBK,"TIMBERLAND BANCORP, INC.",0001046050,CY2025Q4,8216000,CY2024Q4,6860000,19.77,PROFIT,,0000939057-26-000037,2026-04-27T23:04:08Z
HURC,"HURCO COMPANIES, INC.",0000315374,CY2025Q4,-3468000,CY2024Q4,-4320000,19.72,LOSS,,0001104659-26-024614,2026-04-27T23:04:08Z
ANIX,"ANIXA BIOSCIENCES, INC.",0000715446,CY2025Q4,-2565000,CY2024Q4,-3184000,19.44,LOSS,,0001493152-26-009370,2026-04-27T23:04:08Z
HAE,HAEMONETICS CORPORATION,0000313143,CY2025Q4,44740000,CY2024Q4,37494000,19.33,PROFIT,,0000313143-26-000010,2026-04-27T23:04:08Z
FCELB,"FUELCELL ENERGY, INC.",0000886128,CY2025Q4,-22860000,CY2024Q4,-28326000,19.30,LOSS,,0001104659-26-024970,2026-04-27T23:04:08Z
BRC,BRADY CORP,0000746598,CY2025Q4,48051000,CY2024Q4,40334000,19.13,PROFIT,,0000746598-26-000007,2026-04-27T23:04:08Z
POWL,"Powell Industries, Inc.",0000080420,CY2025Q4,41390000,CY2024Q4,34763000,19.06,PROFIT,,0000080420-26-000015,2026-04-27T23:04:08Z
ANEB,"ANEBULO PHARMACEUTICALS, INC.",0001815974,CY2025Q4,-1999397,CY2024Q4,-2463030,18.82,LOSS,,0001493152-26-006446,2026-04-27T23:04:08Z
TOL,"Toll Brothers, Inc.",0000794170,CY2025Q4,210932000,CY2024Q4,177703000,18.70,PROFIT,,0000794170-26-000056,2026-04-27T23:04:08Z
LSH,Lakeside Holding Limited,0001996192,CY2025Q4,-1583681,CY2024Q4,-1946820,18.65,LOSS,,0001213900-26-018466,2026-04-27T23:04:08Z
PGNY,"Progyny, Inc.",0001551306,CY2025Q4,12485000,CY2024Q4,10532000,18.54,PROFIT,,0001551306-26-000020,2026-04-27T23:04:08Z
BDTB,Bodhi Tree Biotechnology Inc.,0002041531,CY2025Q4,-52948,CY2024Q4,-64777,18.26,LOSS,,0001829126-26-001338,2026-04-27T23:04:08Z
HBCP,"HOME BANCORP, INC.",0001436425,CY2025Q4,11411000,CY2024Q4,9673000,17.97,PROFIT,,0001628280-26-015669,2026-04-27T23:04:08Z
GSTX,GRAPHENE & SOLAR TECHNOLOGIES LIMITED,0001497649,CY2025Q4,-858890,CY2024Q4,-1042512,17.61,LOSS,,0001903596-26-000148,2026-04-27T23:04:08Z
ISPR,Ispire Technology Inc.,0001948455,CY2025Q4,-6602911,CY2024Q4,-7998643,17.45,LOSS,,0001213900-26-013305,2026-04-27T23:04:08Z
CASH,"PATHWARD FINANCIAL, INC.",0000907471,CY2025Q4,35166000,CY2024Q4,29967000,17.35,PROFIT,,0000907471-26-000011,2026-04-27T23:04:08Z
HTH,Hilltop Holdings Inc.,0001265131,CY2025Q4,41584000,CY2024Q4,35519000,17.08,PROFIT,,0001104659-26-015264,2026-04-27T23:04:08Z
USAU,U.S. GOLD CORP.,0000027093,CY2025Q4,-5283839,CY2024Q4,-6362017,16.95,LOSS,,0001493152-26-010290,2026-04-27T23:04:08Z
CTOR,"Citius Oncology, Inc.",0001851484,CY2025Q4,-5534069,CY2024Q4,-6659205,16.90,LOSS,,0001213900-26-015877,2026-04-27T23:04:08Z
FMAO,"FARMERS & MERCHANTS BANCORP, INC.",0000792966,CY2025Q4,9793000,CY2024Q4,8381000,16.85,PROFIT,,0001193125-26-081475,2026-04-27T23:04:08Z
SRJN,Spire Inc.,0001126956,CY2025Q4,95000000,CY2024Q4,81300000,16.85,PROFIT,,0001193125-26-034779,2026-04-27T23:04:08Z
BCPC,Balchem Corporation,0000009326,CY2025Q4,39225000,CY2024Q4,33583000,16.80,PROFIT,,0000009326-26-000007,2026-04-27T23:04:08Z
CAH,"Cardinal Health, Inc.",0000721371,CY2025Q4,467000000,CY2024Q4,400000000,16.75,PROFIT,,0000721371-26-000006,2026-04-27T23:04:08Z
ARBEW,ARBE ROBOTICS LTD.,0001861841,CY2025Q4,-10161000,CY2024Q4,-12196000,16.69,LOSS,,0001213900-26-020629,2026-04-27T23:04:08Z
RBC,RBC BEARINGS INCORPORATED,0001324948,CY2025Q4,67400000,CY2024Q4,57900000,16.41,PROFIT,,0001213900-26-012732,2026-04-27T23:04:08Z
ZICX,ZICIX CORPORATION,0001465311,CY2025Q4,-286586,CY2024Q4,-342820,16.40,LOSS,,0001683168-26-001205,2026-04-27T23:04:08Z
PCMC,PUBLIC CO MANAGEMENT CORP,0001141964,CY2025Q4,-17023,CY2024Q4,-20337,16.30,LOSS,,0001214659-26-001924,2026-04-27T23:04:08Z
DGII,DIGI INTERNATIONAL INC.,0000854775,CY2025Q4,11711000,CY2024Q4,10083000,16.15,PROFIT,,0000854775-26-000005,2026-04-27T23:04:08Z
AWCA,"AWAYSIS CAPITAL, INC.",0001021917,CY2025Q4,-683358,CY2024Q4,-813835,16.03,LOSS,,0001493152-26-007178,2026-04-27T23:04:08Z
PCYO,PURE CYCLE CORPORATION,0000276720,CY2025Q4,4565000,CY2024Q4,3937000,15.95,PROFIT,,0001104659-26-001739,2026-04-27T23:04:08Z
AAPL,Apple Inc.,0000320193,CY2025Q4,42097000000,CY2024Q4,36330000000,15.87,PROFIT,,0000320193-26-000006,2026-04-27T23:04:08Z
SUND,"SUNDANCE STRATEGIES, INC.",0001171838,CY2025Q4,-220708,CY2024Q4,-260993,15.44,LOSS,,0001493152-26-007030,2026-04-27T23:04:08Z
WMS,"ADVANCED DRAINAGE SYSTEMS, INC.",0001604028,CY2025Q4,93626000,CY2024Q4,81231000,15.26,PROFIT,,0001604028-26-000007,2026-04-27T23:04:08Z
UFI,"UNIFI, INC.",0000100726,CY2025Q4,-9706000,CY2024Q4,-11392000,14.80,LOSS,,0001193125-26-037524,2026-04-27T23:04:08Z
BIVIW,BIOVIE INC.,0001580149,CY2025Q4,-6069475,CY2024Q4,-7112529,14.67,LOSS,,0001520138-26-000052,2026-04-27T23:04:08Z
SCHL,SCHOLASTIC CORPORATION,0000866729,CY2025Q4,55900000,CY2024Q4,48800000,14.55,PROFIT,,0000866729-26-000011,2026-04-27T23:04:08Z
COR,"CENCORA, INC.",0001140859,CY2025Q4,559647000,CY2024Q4,488600000,14.54,PROFIT,,0001140859-26-000006,2026-04-27T23:04:08Z
ATO,Atmos Energy Corp,0000731802,CY2025Q4,402964000,CY2024Q4,351858000,14.52,PROFIT,,0000731802-26-000013,2026-04-27T23:04:08Z
VALU,"VALUE LINE, INC.",0000717720,CY2025Q4,5910000,CY2024Q4,5163000,14.47,PROFIT,,0001437749-26-008479,2026-04-27T23:04:08Z
V,VISA INC.,0001403161,CY2025Q4,5853000000,CY2024Q4,5119000000,14.34,PROFIT,,0001403161-26-000045,2026-04-27T23:04:08Z
BOOT,"Boot Barn Holdings, Inc.",0001610250,CY2025Q4,85810000,CY2024Q4,75066000,14.31,PROFIT,,0001104659-26-010386,2026-04-27T23:04:08Z
MRCY,"MERCURY SYSTEMS, INC.",0001049521,CY2025Q4,-15095000,CY2024Q4,-17579000,14.13,LOSS,,0001049521-26-000006,2026-04-27T23:04:08Z
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",0001547459,CY2025Q4,11334000,CY2024Q4,9938000,14.05,PROFIT,,0001437749-26-003196,2026-04-27T23:04:08Z
DBMM,"DIGITAL BRAND MEDIA & MARKETING GROUP, INC.",0001127475,CY2025Q4,-305414,CY2024Q4,-355014,13.97,LOSS,,0001185185-26-000156,2026-04-27T23:04:08Z
RSMDF,ResMed Inc.,0000943819,CY2025Q4,392593000,CY2024Q4,344622000,13.92,PROFIT,,0000943819-26-000007,2026-04-27T23:04:08Z
NXT,Nextpower Inc.,0001852131,CY2025Q4,131236000,CY2024Q4,115283000,13.84,PROFIT,,0001852131-26-000006,2026-04-27T23:04:08Z
HEI-A,HEICO CORPORATION,0000046619,CY2025Q4,190188000,CY2024Q4,167955000,13.24,PROFIT,,0000046619-26-000005,2026-04-27T23:04:08Z
HUBB,HUBBELL INC,0000048898,CY2025Q4,224200000,CY2024Q4,198200000,13.12,PROFIT,,0001628280-26-007500,2026-04-27T23:04:08Z
NTCT,"NETSCOUT SYSTEMS, INC.",0001078075,CY2025Q4,55142000,CY2024Q4,48810000,12.97,PROFIT,,0001078075-26-000012,2026-04-27T23:04:08Z
AYI,ACUITY INC.,0001144215,CY2025Q4,120500000,CY2024Q4,106700000,12.93,PROFIT,,0001144215-26-000021,2026-04-27T23:04:08Z
CACI,CACI International Inc,0000016058,CY2025Q4,123855000,CY2024Q4,109938000,12.66,PROFIT,,0001628280-26-003026,2026-04-27T23:04:08Z
LYTS,LSI INDUSTRIES INC,0000763532,CY2025Q4,6348000,CY2024Q4,5647000,12.41,PROFIT,,0001437749-26-003544,2026-04-27T23:04:08Z
RVSB,RIVERVIEW BANCORP INC,0001041368,CY2025Q4,1377000,CY2024Q4,1232000,11.77,PROFIT,,0001041368-26-000003,2026-04-27T23:04:08Z
SNOA,"SONOMA PHARMACEUTICALS, INC.",0001367083,CY2025Q4,-819000,CY2024Q4,-928000,11.75,LOSS,,0001683168-26-000889,2026-04-27T23:04:08Z
KFY,KORN FERRY,0000056679,CY2025Q4,65265000,CY2024Q4,58414000,11.73,PROFIT,,0000056679-26-000009,2026-04-27T23:04:08Z
NTAP,"NetApp, Inc.",0001002047,CY2025Q4,334000000,CY2024Q4,299000000,11.71,PROFIT,,0001193125-26-076622,2026-04-27T23:04:08Z
KMB,KIMBERLY-CLARK CORPORATION,0000055785,CY2025Q4,499000000,CY2024Q4,447000000,11.63,PROFIT,,0001628280-26-007567,2026-04-27T23:04:08Z
SSGC,SafeSpace Global Corporation,0001584693,CY2025Q4,-1121950,CY2024Q4,-1266436,11.41,LOSS,,0001493152-26-010534,2026-04-27T23:04:08Z
EVTK,EVENTIKO INC.,0001816554,CY2025Q4,-3660,CY2024Q4,-4129,11.36,LOSS,,0001683168-26-001931,2026-04-27T23:04:08Z
COST,COSTCO WHOLESALE CORP /NEW,0000909832,CY2025Q4,2001000000,CY2024Q4,1798000000,11.29,PROFIT,,0000909832-25-000169,2026-04-27T23:04:08Z
AXIL,"AXIL Brands, Inc.",0001718500,CY2025Q4,704883,CY2024Q4,633706,11.23,PROFIT,,0001520138-26-000006,2026-04-27T23:04:08Z
STE,STERIS plc,0001757898,CY2025Q4,192900000,CY2024Q4,173500000,11.18,PROFIT,,0001628280-26-006055,2026-04-27T23:04:08Z
MSM,"MSC INDUSTRIAL DIRECT CO., INC.",0001003078,CY2025Q4,51804000,CY2024Q4,46623000,11.11,PROFIT,,0001003078-26-000012,2026-04-27T23:04:08Z
NVEC,NVE CORP,0000724910,CY2025Q4,3384642,CY2024Q4,3048410,11.03,PROFIT,,0001376474-26-000059,2026-04-27T23:04:08Z
VTSI,"VIRTRA, INC.",0001085243,CY2025Q4,-792361,CY2024Q4,-888344,10.80,LOSS,,0001493152-26-012903,2026-04-27T23:04:08Z
PLXS,PLEXUS CORP.,0000785786,CY2025Q4,41182000,CY2024Q4,37267000,10.51,PROFIT,,0000785786-26-000016,2026-04-27T23:04:08Z
CTAS,Cintas Corporation,0000723254,CY2025Q4,495343000,CY2024Q4,448495000,10.45,PROFIT,,0000723254-26-000012,2026-04-27T23:04:08Z
GTIM,Good Times Restaurants Inc.,0000825324,CY2025Q4,181000,CY2024Q4,164000,10.37,PROFIT,,0001214659-26-001242,2026-04-27T23:04:08Z
DRI,"DARDEN RESTAURANTS, INC.",0000940944,CY2025Q4,237200000,CY2024Q4,215100000,10.27,PROFIT,,0000940944-25-000071,2026-04-27T23:04:08Z
ADP,"AUTOMATIC DATA PROCESSING, INC.",0000008670,CY2025Q4,1062000000,CY2024Q4,963200000,10.26,PROFIT,,0000008670-26-000011,2026-04-27T23:04:08Z
HLNE,HAMILTON LANE INC,0001433642,CY2025Q4,58372000,CY2024Q4,52972000,10.19,PROFIT,,0001433642-26-000007,2026-04-27T23:04:08Z
UBCP,UNITED BANCORP INC /OH/,0000731653,CY2025Q4,2036000,CY2024Q4,1849000,10.11,PROFIT,,0001104659-26-030899,2026-04-27T23:04:08Z
ENRT,Enertopia Corporation,0001346022,CY2025Q4,-74770,CY2024Q4,-83130,10.06,LOSS,,0001062993-26-000180,2026-04-27T23:04:08Z
APD,"AIR PRODUCTS AND CHEMICALS, INC.",0000002969,CY2025Q4,678200000,CY2024Q4,617400000,9.85,PROFIT,,0000002969-26-000008,2026-04-27T23:04:08Z
FLWS,1 800 FLOWERS COM INC,0001084869,CY2025Q4,70553000,CY2024Q4,64348000,9.64,PROFIT,,0001084869-26-000007,2026-04-27T23:04:08Z
ODRS,"OUTDOOR SPECIALTY PRODUCTS, INC.",0001610718,CY2025Q4,-20273,CY2024Q4,-22365,9.35,LOSS,,0001096906-26-000185,2026-04-27T23:04:08Z
BMI,"BADGER METER, INC.",0000009092,CY2025Q4,33575000,CY2024Q4,30717000,9.30,PROFIT,,0001193125-26-054739,2026-04-27T23:04:08Z
TECH,BIO-TECHNE Corp,0000842023,CY2025Q4,38009000,CY2024Q4,34890000,8.94,PROFIT,,0001104659-26-010335,2026-04-27T23:04:08Z
SGU,"STAR GROUP, L.P.",0001002590,CY2025Q4,35790000,CY2024Q4,32884000,8.84,PROFIT,,0001193125-26-037609,2026-04-27T23:04:08Z
TRAK,"ReposiTrak, Inc.",0000050471,CY2025Q4,1686040,CY2024Q4,1551080,8.70,PROFIT,,0001437749-26-004395,2026-04-27T23:04:08Z
AMCCF,AMCOR PLC,0001748790,CY2025Q4,177000000,CY2024Q4,163000000,8.59,PROFIT,,0001748790-26-000006,2026-04-27T23:04:08Z
EAT,"BRINKER INTERNATIONAL, INC.",0000703351,CY2025Q4,128500000,CY2024Q4,118500000,8.44,PROFIT,,0000703351-26-000006,2026-04-27T23:04:08Z
FFIV,"F5, INC.",0001048695,CY2025Q4,180054000,CY2024Q4,166445000,8.18,PROFIT,,0001048695-26-000023,2026-04-27T23:04:08Z
BBCP,"CONCRETE PUMPING HOLDINGS, INC.",0001703956,CY2025Q4,-2442000,CY2024Q4,-2639000,7.46,LOSS,,0001437749-26-007563,2026-04-27T23:04:08Z
PSMT,"PriceSmart, Inc.",0001041803,CY2025Q4,40166000,CY2024Q4,37428000,7.32,PROFIT,,0001041803-26-000006,2026-04-27T23:04:08Z
UFPT,"UFP Technologies, Inc.",0000914156,CY2025Q4,17566000,CY2024Q4,16375000,7.27,PROFIT,,0001628280-26-012816,2026-04-27T23:04:08Z
PDEX,"PRO-DEX, INC.",0000788920,CY2025Q4,2187000,CY2024Q4,2040000,7.21,PROFIT,,0001079973-26-000140,2026-04-27T23:04:08Z
