market_id,market,contract,last,yes,no,prev_close,delta,date_end,status,captured_at
8179,Who will win the 2026 Michigan Republican Senate nomination?,Ronna McDaniel,0.03,0.04,0.98,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8205,Who will win the 2026 Maine Republican nomination for governor?,Rick Bennett,0.03,0.12,0.98,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8245,Who will win the 2026 election for governor of Alaska?,Lisa Murkowski,0.03,0.03,0.98,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8245,Who will win the 2026 election for governor of Alaska?,Mary Peltola,0.03,0.02,0.99,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8246,Who will be the next Supreme Court nominee?,Ted Cruz,0.03,0.17,0.98,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8294,Who will win the 2026 Wisconsin Democratic nomination for governor?,David Crowley,0.03,0.13,0.97,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8357,Who will win the 2028 Republican presidential primary in New Hampshire?,Nikki Haley,0.03,0.04,0.97,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8374,Who will win the 2026 Florida Republican nomination for governor?,Jay Collins,0.03,0.04,0.99,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8382,Which party will win the 2026 US Senate election in Rhode Island?,Republican,0.03,0.05,0.98,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8384,Which party will win the 2026 US Senate election in Alabama?,Democratic,0.03,0.03,0.99,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8387,Which party will win the 2026 US Senate election in West Virginia?,Democratic,0.03,0.08,0.97,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8392,Which party will win the 2026 US Senate election in Illinois?,Republican,0.03,0.04,0.98,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8398,Which party will win the 2026 US Senate election in Colorado?,Republican,0.03,0.04,0.97,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8404,Which party will win the 2026 election for governor of Rhode Island?,Republican,0.03,0.21,0.97,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8410,Which party will win the 2026 election for governor of Maryland?,Republican,0.03,0.04,0.98,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8483,Who will win the 2026 Minnesota Democratic nomination for governor?,Keith Ellison,0.03,0.03,0.99,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8505,Will Jesse Ventura announce a run for Minnesota governor by June 2?,Will Jesse Ventura announce a run for Minnesota governor by ,0.03,0.03,0.98,0.03,0.0,2026-06-02,Open,2026-04-27T22:54:56Z
8533,Which of these 10 Asian leaders will leave office next?,Sanae Takaichi,0.03,0.1,0.98,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8533,Which of these 10 Asian leaders will leave office next?,Narendra Modi,0.03,0.07,0.97,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8533,Which of these 10 Asian leaders will leave office next?,Kim Jong Un,0.03,0.16,0.97,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8602,Will Casey DeSantis announce a run for Florida governor by June 12?,Will Casey DeSantis announce a run for Florida governor by J,0.03,0.03,0.98,0.03,0.0,2026-06-12,Open,2026-04-27T22:54:56Z
8625,How many votes to confirm Kevin Warsh as Fed Chair by May 30?,58 or 59,0.03,0.05,0.98,0.03,0.0,2026-05-30,Open,2026-04-27T22:54:56Z
8635,How many House and Senate seats will Dems control after the 2026 midterms?,≤47 and ≥233,0.03,0.05,0.97,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8645,Who will win the 2026 Colorado Democratic Senate nomination?,Karen Breslin,0.03,0.03,0.98,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8649,Will a law restricting corporations from owning homes be enacted by June?,Will a law restricting corporations from owning homes be ena,0.03,0.29,0.97,0.03,0.0,2026-05-31,Open,2026-04-27T22:54:56Z
8679,Who will win the 2026 Florida Democratic Senate nomination?,Hector Mujica,0.03,0.74,0.98,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8743,What will President Trump's RCP job approval rating be on April 29?,41.3% to 41.5%,0.03,0.04,0.97,0.03,0.0,04/29/2026,Open,2026-04-27T22:54:56Z
8747,Who will be the next Cabinet member to leave office?,Linda McMahon,0.03,0.99,0.95,,,NA,Open,2026-04-27T22:54:56Z
8152,Who will win the 2028 Republican presidential nomination?,Ted Cruz,0.02,0.03,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8153,Who will win the 2028 Democratic presidential nomination?,Wes Moore,0.02,0.03,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8153,Who will win the 2028 Democratic presidential nomination?,Cory Booker,0.02,0.02,0.99,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8153,Who will win the 2028 Democratic presidential nomination?,Ruben Gallego,0.02,0.03,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8163,How many Senate seats will the GOP control after the 2026 midterms?,55,0.02,0.03,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8171,Who will win the 2028 US presidential election?,Gretchen Whitmer,0.02,0.03,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8171,Who will win the 2028 US presidential election?,Donald Trump,0.02,0.03,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8171,Who will win the 2028 US presidential election?,JB Pritzker,0.02,0.02,0.99,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8179,Who will win the 2026 Michigan Republican Senate nomination?,Jonathan Lindsey,0.02,0.03,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8201,Who will win the 2026 New York Republican nomination for governor?,Elise Stefanik,0.02,0.02,0.99,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8204,Who will win the 2026 Michigan Republican nomination for governor?,Tom Leonard,0.02,0.02,0.99,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8205,Who will win the 2026 Maine Republican nomination for governor?,Laurel Libby,0.02,0.07,0.99,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8217,Who will win the 2026 New York Democratic nomination for governor?,Antonio Delgado,0.02,0.03,0.99,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8233,Who will win the 2026 South Carolina Republican nomination for governor?,Josh Kimbrell,0.02,0.03,0.99,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8245,Who will win the 2026 election for governor of Alaska?,Shelley Hughes,0.02,0.03,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8293,Who will win the 2026 Maine Republican Senate nomination?,Daniel Smeriglio,0.02,0.02,0.99,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8294,Who will win the 2026 Wisconsin Democratic nomination for governor?,Kelda Roys,0.02,0.04,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8357,Who will win the 2028 Republican presidential primary in New Hampshire?,Ted Cruz,0.02,0.02,0.99,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8373,Who will win the 2026 Peruvian presidential election?,Rafael López Aliaga,0.02,0.1,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8395,Which party will win the 2026 US Senate election in Oregon?,Republican,0.02,0.09,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8400,Which party will win the 2026 US Senate election in Idaho?,Democratic,0.02,0.04,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8433,Who will win the Republican nomination in the TX-09 House primary?,Briscoe Cain,0.02,0.79,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8452,Who will win the 2026 Minnesota Republican Senate nomination?,Tom Weiler,0.02,0.77,0.96,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8453,Who will win the Republican nomination in the TX-19 House primary?,Abraham Enriquez,0.02,0.04,0.99,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8463,Who will win the 2026 Colorado Republican nomination for governor?,Greg Lopez,0.02,0.79,0.97,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8494,Will Greenland hold an independence referendum in 2026?,Will Greenland hold an independence referendum in 2026?,0.02,0.09,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8498,Will Bill or Hillary Clinton testify publicly before Congress by June 30?,Will Bill or Hillary Clinton testify publicly before Congres,0.02,0.07,0.99,0.02,0.0,2026-06-30,Open,2026-04-27T22:54:56Z
8501,Will the Senate vote to restrict the use of force on Greenland by June 30?,Will the Senate vote to restrict the use of force on Greenla,0.02,0.03,0.98,0.02,0.0,2026-06-30,Open,2026-04-27T22:54:56Z
8506,Will the Senate pass a bill to cap credit card interest rates under 15% by 6/5?,Will the Senate pass a bill to cap credit card interest rate,0.02,0.02,0.99,0.02,0.0,2026-06-05,Open,2026-04-27T22:54:56Z
8508,Will the Senate pass a bill to rename the Kennedy Center by June 5?,Will the Senate pass a bill to rename the Kennedy Center by ,0.02,0.03,0.98,0.02,0.0,2026-06-05,Open,2026-04-27T22:54:56Z
8509,Will the House pass a bill to rename the Kennedy Center by June 5?,Will the House pass a bill to rename the Kennedy Center by J,0.02,0.02,0.99,0.02,0.0,2026-06-05,Open,2026-04-27T22:54:56Z
8533,Which of these 10 Asian leaders will leave office next?,M. b. Z. Al Nahyan,0.02,0.08,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8604,Who will win the OH-09 Republican primary?,Alea Nadeem,0.02,0.97,0.99,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8609,Who will be Prime Minister of the United Kingdom after Kier Starmer?,Wes Streeting,0.02,0.36,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8609,Who will be Prime Minister of the United Kingdom after Kier Starmer?,Kemi Badenoch,0.02,0.25,0.99,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8625,How many votes to confirm Kevin Warsh as Fed Chair by May 30?,60 or 61,0.02,0.05,0.98,0.02,0.0,2026-05-30,Open,2026-04-27T22:54:56Z
8625,How many votes to confirm Kevin Warsh as Fed Chair by May 30?,66 or 67,0.02,0.05,0.98,0.02,0.0,2026-05-30,Open,2026-04-27T22:54:56Z
8625,How many votes to confirm Kevin Warsh as Fed Chair by May 30?,68 or more,0.02,0.34,0.98,0.02,0.0,2026-05-30,Open,2026-04-27T22:54:56Z
8635,How many House and Senate seats will Dems control after the 2026 midterms?,48-50 and ≥248 ,0.02,0.03,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8635,How many House and Senate seats will Dems control after the 2026 midterms?,≥54 and 233-247,0.02,0.03,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8635,How many House and Senate seats will Dems control after the 2026 midterms?,≥54 and ≥248,0.02,0.03,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8643,Who will be the Prime Minister of Israel after the 2026 election?,Benny Gantz,0.02,0.09,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8654,Who will place first in the California Governor's primary?,Chad Bianco,0.02,0.08,0.97,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8670,Who will win the 2026 Kentucky Democratic Senate nomination?,Pamela Stevenson,0.02,0.36,0.99,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8670,Who will win the 2026 Kentucky Democratic Senate nomination?,Dale Romans,0.02,0.26,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8687,Who will Trump nominate to replace Pam Bondi as Attorney General?,Jeanine Pirro,0.02,0.05,0.97,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8687,Who will Trump nominate to replace Pam Bondi as Attorney General?,Harmeet Dhillon,0.02,0.85,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8689,Who will win the Republican nomination in the GA-01 House primary?,Pat Farrell,0.02,0.99,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8694,Will Jon Husted or Sherrod Brown win more votes in the Ohio Senate primaries?,Jon Husted,0.02,0.57,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8706,Will Cory Mills leave the House before May?,Will Cory Mills leave the House before May?,0.02,0.02,0.99,0.02,0.0,2026-04-30,Open,2026-04-27T22:54:56Z
8709,What will be the matchup in the 2026 California governor's election?,Porter v. Hilton,0.02,0.1,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8709,What will be the matchup in the 2026 California governor's election?,Porter v. Bianco,0.02,0.05,0.98,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8737,What will the RCP Iran Action approval rating be on Apr. 28?,41.2% to 41.4%,0.02,0.5,0.98,0.02,0.0,04/28/2026,Open,2026-04-27T22:54:56Z
8747,Who will be the next Cabinet member to leave office?,Marco Rubio,0.02,0.03,0.99,0.02,0.0,NA,Open,2026-04-27T22:54:56Z
8753,"How many ""truths"" will Trump post from April 23 through April 29?",201 to 220,0.02,0.53,0.99,,,2026-04-30,Open,2026-04-27T22:54:56Z
8152,Who will win the 2028 Republican presidential nomination?,Kristi Noem,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8152,Who will win the 2028 Republican presidential nomination?,Pete Hegseth,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8152,Who will win the 2028 Republican presidential nomination?,Rand Paul,0.01,0.02,0.99,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8153,Who will win the 2028 Democratic presidential nomination?,Stephen A Smith,0.01,0.02,0.99,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8153,Who will win the 2028 Democratic presidential nomination?,Elissa Slotkin,0.01,0.02,0.99,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8165,Who will win the 2026 Texas Republican Senate nomination?,Wesley Hunt,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8165,Who will win the 2026 Texas Republican Senate nomination?,Ronny Jackson,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8166,Who will win the 2026 election for governor of California?,Kamala Harris,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8166,Who will win the 2026 election for governor of California?,Toni Atkins,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8166,Who will win the 2026 election for governor of California?,Rick Caruso,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8166,Who will win the 2026 election for governor of California?,Eleni Kounalakis,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8166,Who will win the 2026 election for governor of California?,Antonio Villaraigosa,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8166,Who will win the 2026 election for governor of California?,Ché Ahn,0.01,0.02,0.99,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8166,Who will win the 2026 election for governor of California?,Alex Padilla,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8166,Who will win the 2026 election for governor of California?,Eric Swalwell,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8166,Who will win the 2026 election for governor of California?,Rob Bonta,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8167,Who will win the 2026 Michigan Democratic Senate nomination?,Dana Nessel,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8167,Who will win the 2026 Michigan Democratic Senate nomination?,Rashida Tlaib,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8171,Who will win the 2028 US presidential election?,Tulsi Gabbard,0.01,0.02,0.99,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8172,Which party will win the 2026 US Senate election in Nebraska?,Democratic,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8178,Who will win the 2026 Georgia Republican Senate nomination?,John King,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8178,Who will win the 2026 Georgia Republican Senate nomination?,Rick Allen,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8178,Who will win the 2026 Georgia Republican Senate nomination?,Tyler Harper,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8178,Who will win the 2026 Georgia Republican Senate nomination?,Rich McCormick,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8178,Who will win the 2026 Georgia Republican Senate nomination?,Doug Collins,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8178,Who will win the 2026 Georgia Republican Senate nomination?,Brian Jack,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8178,Who will win the 2026 Georgia Republican Senate nomination?,Brad Raffensperger,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8197,Who will win the 2026 Iowa Republican Senate nomination?,Joni Ernst,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8201,Who will win the 2026 New York Republican nomination for governor?,Mike Lawler,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8202,Who will win the 2026 Arizona Republican nomination for governor?,Karrin Taylor Robson,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8203,Who will win the 2026 Georgia Republican nomination for governor?,Chris Carr,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8203,Who will win the 2026 Georgia Republican nomination for governor?,M. Taylor Greene,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8206,Who will win the 2026 Michigan Democratic nomination for governor?,Garlin Gilchrist,0.01,0.02,0.99,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8230,Who will win the 2026 Kentucky Republican Senate nomination?,Michael Faris,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8256,Who will win the 2026 Maine Democratic Senate nomination?,Dan Kleban,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8271,Which party will win the 2026 US Senate election in Alaska?,Independent,0.01,0.02,0.99,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8294,Who will win the 2026 Wisconsin Democratic nomination for governor?,Missy Hughes,0.01,0.03,0.99,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8298,Who will win the 2026 Minnesota Republican nomination for governor?,Scott Jensen,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8298,Who will win the 2026 Minnesota Republican nomination for governor?,Brad Kohler,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8298,Who will win the 2026 Minnesota Republican nomination for governor?,Julia Coleman,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8298,Who will win the 2026 Minnesota Republican nomination for governor?,Kristin Robbins,0.01,0.02,0.99,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8357,Who will win the 2028 Republican presidential primary in New Hampshire?,Kristi Noem,0.01,0.02,0.99,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8357,Who will win the 2028 Republican presidential primary in New Hampshire?,Tulsi Gabbard,0.01,0.02,0.99,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8359,Who will win the 2026 Massachusetts Democratic Senate nomination?,Ayanna Pressley,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8364,Who will win the Democratic nomination in the NY-12 House primary?,Erik Bottcher,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8364,Who will win the Democratic nomination in the NY-12 House primary?,Laura Dunn,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8364,Who will win the Democratic nomination in the NY-12 House primary?,Liam Elkind,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8364,Who will win the Democratic nomination in the NY-12 House primary?,Jami Floyd,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8364,Who will win the Democratic nomination in the NY-12 House primary?,Cameron Kasky,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8364,Who will win the Democratic nomination in the NY-12 House primary?,Alan Pardee,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8364,Who will win the Democratic nomination in the NY-12 House primary?,Mathew Shurka,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8370,Who will be elected Los Angeles mayor in 2026?,Austin Beutner,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8370,Who will be elected Los Angeles mayor in 2026?,Asaad Alnajjar,0.01,0.04,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8370,Who will be elected Los Angeles mayor in 2026?,Vincent Wali,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8370,Who will be elected Los Angeles mayor in 2026?,Rick Caruso,0.01,0.02,0.99,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8370,Who will be elected Los Angeles mayor in 2026?,Adam Miller,0.01,0.04,0.98,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8373,Who will win the 2026 Peruvian presidential election?,Phillip Butters,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8373,Who will win the 2026 Peruvian presidential election?,César Acuña,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8373,Who will win the 2026 Peruvian presidential election?,Alfredo Barnechea,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8373,Who will win the 2026 Peruvian presidential election?,Alfonso López Chau,0.01,0.06,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8373,Who will win the 2026 Peruvian presidential election?,Vladimir Cerrón,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8373,Who will win the 2026 Peruvian presidential election?,José Luna,0.01,0.02,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8373,Who will win the 2026 Peruvian presidential election?,George Forsyth,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8373,Who will win the 2026 Peruvian presidential election?,Roberto Chiabra,0.01,0.05,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8373,Who will win the 2026 Peruvian presidential election?,Enrique Valderrama,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8373,Who will win the 2026 Peruvian presidential election?,Fiorella Molinelli,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8373,Who will win the 2026 Peruvian presidential election?,Carlos Álvarez,0.01,0.03,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8373,Who will win the 2026 Peruvian presidential election?,Wolfgang Grozo,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8373,Who will win the 2026 Peruvian presidential election?,Mario Vizcarra,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8374,Who will win the 2026 Florida Republican nomination for governor?,Charles Burkett,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8374,Who will win the 2026 Florida Republican nomination for governor?,Paul Renner,0.01,0.02,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8393,Who will win the 2026 Louisiana Republican Senate nomination?,Julie Emerson,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8393,Who will win the 2026 Louisiana Republican Senate nomination?,Blake Miguez,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8393,Who will win the 2026 Louisiana Republican Senate nomination?,Eric Skrmetta,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8397,Which party will win the 2026 US Senate election in New Mexico?,Republican,0.01,0.03,0.98,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8425,Who will win the Democratic nomination in the NY-10 House primary?,Alexa Avilés,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8427,Who will win the 2026 Texas Republican attorney general nomination?,Joan Huffman,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8427,Who will win the 2026 Texas Republican attorney general nomination?,Aaron Reitz,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8429,What will be the matchup in the 2026 US Senate election in Texas?,Talarico v. Hunt,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8429,What will be the matchup in the 2026 US Senate election in Texas?,Crockett v. Paxton,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8429,What will be the matchup in the 2026 US Senate election in Texas?,Crockett v. Cornyn,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8429,What will be the matchup in the 2026 US Senate election in Texas?,Crockett v. Hunt,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8443,Who will win the Democratic nomination in the TX-18 House primary?,Amanda Edwards,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8452,Who will win the 2026 Minnesota Republican Senate nomination?,Chris Madel,0.01,0.55,0.95,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8453,Who will win the Republican nomination in the TX-19 House primary?,Jason Corley,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8453,Who will win the Republican nomination in the TX-19 House primary?,Matt Smith,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8459,Who will win the Republican nomination in the TX-32 House primary?,Ryan Binkley,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8459,Who will win the Republican nomination in the TX-32 House primary?,Paul Bondar,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8459,Who will win the Republican nomination in the TX-32 House primary?,Darrell Day,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8463,Who will win the 2026 Colorado Republican nomination for governor?,Mark Baisley,0.01,0.02,0.99,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8465,Who will win the 2026 Wyoming Republican Senate nomination?,Reid Rasner,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8465,Who will win the 2026 Wyoming Republican Senate nomination?,Jimmy Skovgard,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8465,Who will win the 2026 Wyoming Republican Senate nomination?,Mark Gordon,0.01,0.17,0.99,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8467,Who will win the Republican nomination in the TX-35 House primary?,Josh Cortez,0.01,0.8,0.99,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8468,Who will win the Republican nomination in the TX-38 House primary?,Barrett McNabb,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8475,Who will win the 2026 New Mexico Democratic nomination for governor?,Ken Miyagishima,0.01,0.02,0.99,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8483,Who will win the 2026 Minnesota Democratic nomination for governor?,Steve Simon,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8495,Who will win the 2026 Colombian presidential election?,Efraín Cepeda,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8495,Who will win the 2026 Colombian presidential election?,Mauricio Gómez Amín,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8495,Who will win the 2026 Colombian presidential election?,L.G. Murillo,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8495,Who will win the 2026 Colombian presidential election?,Sergio Fajardo,0.01,0.05,0.99,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8495,Who will win the 2026 Colombian presidential election?,Juan Manuel Galán,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
8495,Who will win the 2026 Colombian presidential election?,Germán Vargas Lleras,0.01,0.01,,0.01,0.0,NA,Open,2026-04-27T22:54:56Z
