report_date,category,classification,product_type,firm,state,reason,voluntary,product_description,status,captured_at
20260415,device,Class II,Devices,Molded Products Inc,IA,"Molded Products, Inc. is voluntarily conducting a medical device recall of the MPC-130 See Luer Cap Set based on a confirmed complaint of the threaded sleeve not being engaged and becoming un-attached.",Voluntary: Firm initiated,"See Luer Cap Set, MPC-130, set, administration, intravascular",Ongoing,2026-04-27T23:09:58Z
20260415,device,Class II,Devices,"Tornier, Inc",MN,"Affected products were incorrectly labeled as Tornier HRS Max products. These parts are compatible with the Tornier HRS system only, and are incompatible with the Tornier HRS Max system.",Voluntary: Firm initiated,"Tornier HRS Max parts:    1. TORNIER HRS Max Tuberosity Body Lat Coat, Small, Cat. No. ARS1041101    2. TORNIER HRS Max Tuberosity Body No Coat, Small, Cat. No. ARS1041102    3. TORNIER HRS Max Trial, Cat. No. ARS10252",Ongoing,2026-04-27T23:09:58Z
20260415,device,Class II,Devices,Cook Incorporated,IN,Products from the affected device lots were labeled with expiration dates that exceed the true shelf life.,Voluntary: Firm initiated,"COOK MEDICAL Blue Rhino G2-Multi Percutaneous Tracheostomy Introducer Set:  Reference Part Number C-PTIS-100-HC-G-EU, Order Number G57685;   Reference Part Number C-PTIS-100-HC-G-NA, Order Number G57682;   Reference Part Number C-PTIS-100-U",Ongoing,2026-04-27T23:09:58Z
20260415,device,Class II,Devices,Cook Incorporated,IN,Products from the affected device lots were labeled with expiration dates that exceed the true shelf life.,Voluntary: Firm initiated,"COOK MEDICAL Multipurpose Drainage Catheter:  Reference Part Number ULT8.5-38-25-P-CLMS-8-RH-FS, Order Number G29775",Ongoing,2026-04-27T23:09:58Z
20260415,device,Class II,Devices,Cook Incorporated,IN,Products from the affected device lots were labeled with expiration dates that exceed the true shelf life.,Voluntary: Firm initiated,"COOK MEDICAL Ciaglia Blue Rhino Percutaneous Tracheostomy Introducer Set:  Reference Part Number C-PTIS-100-FLEX-HC, Order Number G32092;   Reference Part Number C-PTIS-100-HC, Order Number G12115.",Ongoing,2026-04-27T23:09:58Z
20260415,device,Class I,Devices,"Medline Industries, LP",IL,"Medline Industries, LP has identified through post-market surveillance a potential risk of the syringe rotating adaptor unwinding during use, which may result in a loose connection and/or full disconnection between the syringe and manifold.",Voluntary: Firm initiated,"Medline medical convenience kits, containing NAMIC Angiographic Rotating Adaptor (RA) Control Syringes (Namic RA syringes), labeled as follows:    1. LAPAROSCOPIC HERNIORRHAPHY DSC, Medline SKU # DYNJ63021B;   2. LAP PACK, Medline SKU # DYN",Ongoing,2026-04-27T23:09:58Z
20260415,device,Class I,Devices,"Medline Industries, LP",IL,"Medline Industries, LP has identified through post-market surveillance a potential risk of the syringe rotating adaptor unwinding during use, which may result in a loose connection and/or full disconnection between the syringe and manifold.",Voluntary: Firm initiated,"Medline medical convenience kits, containing NAMIC Angiographic Rotating Adaptor (RA) Control Syringes (Namic RA syringes), labeled as follows:    1. CSTM MANIFOLD KIT - TITUS, Medline SKU VASC1061;   2. CSTM MANIFOLD KIT - FRYE, Medline SK",Ongoing,2026-04-27T23:09:58Z
20260415,device,Class II,Devices,Cook Incorporated,IN,Products from the affected device lots were labeled with expiration dates that exceed the true shelf life.,Voluntary: Firm initiated,"COOK MEDICAL NCompass¿ Nitinol Stone Extractor:  Reference Part Number C-NTSE-2.4-115-NC3, Order Number G36250;   Reference Part Number C-NTSE-2.4-115-NCT4, Order Number G36251.",Ongoing,2026-04-27T23:09:58Z
20260415,device,Class II,Devices,Cook Incorporated,IN,Products from the affected device lots were labeled with expiration dates that exceed the true shelf life.,Voluntary: Firm initiated,"COOK MEDICAL Approach CTO-12 Micro Wire Guide:   Reference Part Number CMW-14-190-12G, Order Number G50787; Reference Part Number CMW-14-300-12G, Order Number G50791",Ongoing,2026-04-27T23:09:58Z
20260415,device,Class I,Devices,"Medline Industries, LP",IL,"Medline Industries, LP has identified through post-market surveillance a potential risk of the syringe rotating adaptor unwinding during use, which may result in a loose connection and/or full disconnection between the syringe and manifold.",Voluntary: Firm initiated,"Medline medical convenience kits, containing NAMIC Angiographic Rotating Adaptor (RA) Control Syringes (Namic RA syringes), labeled as follows:    TAVR PACK, Medline SKU # DYNJ84472",Ongoing,2026-04-27T23:09:58Z
20260415,device,Class I,Devices,"Medline Industries, LP",IL,"Medline Industries, LP has identified through post-market surveillance a potential risk of the syringe rotating adaptor unwinding during use, which may result in a loose connection and/or full disconnection between the syringe and manifold.",Voluntary: Firm initiated,"Medline medical convenience kits, containing NAMIC Angiographic Rotating Adaptor (RA) Control Syringes (Namic RA syringes), labeled as follows:    1. DELIVERY PACK, Medline SKU # DYNJ42892F;   2. DELIVERY PACK, Medline SKU # DYNJ42892G.",Ongoing,2026-04-27T23:09:58Z
20260415,device,Class I,Devices,"Medline Industries, LP",IL,"Medline Industries, LP has identified through post-market surveillance a potential risk of the syringe rotating adaptor unwinding during use, which may result in a loose connection and/or full disconnection between the syringe and manifold.",Voluntary: Firm initiated,"Medline medical convenience kits, containing NAMIC Angiographic Rotating Adaptor (RA) Control Syringes (Namic RA syringes), labeled as follows:    GLOVE PACK 7.0 (15PK), Medline SKU # DYNJ63673D",Ongoing,2026-04-27T23:09:58Z
20260415,device,Class II,Devices,Cook Incorporated,IN,Products from the affected device lots were labeled with expiration dates that exceed the true shelf life.,Voluntary: Firm initiated,"COOK MEDICAL Wayne Pneumothorax Tray:  Reference Part Number C-UTPTY-1400-WAYNE-112497-IMH, Order Number G56537;   Reference Part Number C-UTPTY-1400-WAYNE-112497-IMH, Order Number G56537;   Reference Part Number C-UTPTY-1400-WAYNE-112497-I",Ongoing,2026-04-27T23:09:58Z
20260415,device,Class I,Devices,"Medline Industries, LP",IL,"Medline Industries, LP has identified through post-market surveillance a potential risk of the syringe rotating adaptor unwinding during use, which may result in a loose connection and/or full disconnection between the syringe and manifold.",Voluntary: Firm initiated,"NAMIC Angiographic Syringe, labeled as follows: 1. SYRINGE,20ML,CONTROL,-,PKG, Medline SKU 70075027; 2. SYRINGE,10ML,TR/FR,RA,W/RES, Medline SKU 70085007; 3. MTO,SYRINGE,10ML,TR/FG,RA,-,PKG, Medline SKU 70085107; 4. SYRINGE,12ML,TR/FR,RA,W/",Ongoing,2026-04-27T23:09:58Z
20260415,device,Class I,Devices,"Medline Industries, LP",IL,"Medline Industries, LP has identified through post-market surveillance a potential risk of the syringe rotating adaptor unwinding during use, which may result in a loose connection and/or full disconnection between the syringe and manifold.",Voluntary: Firm initiated,"Medline medical convenience kits, containing NAMIC Angiographic Rotating Adaptor (RA) Control Syringes (Namic RA syringes), labeled as follows:    1. MTS RH LFT HRT KIT, Medline SKU # 60010508;   2. MTS 3V W/GUIDE, Medline SKU # 60100701;  ",Ongoing,2026-04-27T23:09:58Z
20260415,device,Class II,Devices,Cook Incorporated,IN,Products from the affected device lots were labeled with expiration dates that exceed the true shelf life.,Voluntary: Firm initiated,"COOK MEDICAL Cook¿ Spectrum¿ Central Venous Catheter Tray:  Reference Part Number C-UTLMY-701J-ABRM-CUSTOM-0003, Order Number G56424;   Reference Part Number C-UTLMY-701J-ABRM-CUSTOM-0018, Order Number G21053;   Reference Part Number C-UTLM",Ongoing,2026-04-27T23:09:58Z
20260415,device,Class II,Devices,Cook Incorporated,IN,Products from the affected device lots were labeled with expiration dates that exceed the true shelf life.,Voluntary: Firm initiated,"COOK MEDICAL Cook Staged Extubation Set:  Reference Part Number C-CAE-14.0-83-EXTU, Order Number G24073",Ongoing,2026-04-27T23:09:58Z
20260415,device,Class I,Devices,"Medline Industries, LP",IL,"Medline Industries, LP has identified through post-market surveillance a potential risk of the syringe rotating adaptor unwinding during use, which may result in a loose connection and/or full disconnection between the syringe and manifold.",Voluntary: Firm initiated,"Medline medical convenience kits, containing NAMIC Angiographic Rotating Adaptor (RA) Control Syringes (Namic RA syringes), labeled as follows:    1. ANGIO PACK, Medline SKU # DYNJ57032D;   2. NEURO INTERVENTIONAL RADIOLOGY, Medline SKU # D",Ongoing,2026-04-27T23:09:58Z
20260415,device,Class I,Devices,"Medline Industries, LP",IL,"Medline Industries, LP has identified through post-market surveillance a potential risk of the syringe rotating adaptor unwinding during use, which may result in a loose connection and/or full disconnection between the syringe and manifold.",Voluntary: Firm initiated,"Medline medical convenience kits, containing NAMIC Angiographic Rotating Adaptor (RA) Control Syringes (Namic RA syringes), labeled as follows:    1. SHOULDER ARTHROSCOPY PACK, Medline SKU # DYNJ30880M;    2. EXTREMITY PACK, Medline SKU # D",Ongoing,2026-04-27T23:09:58Z
20260415,device,Class I,Devices,"Medline Industries, LP",IL,"Medline Industries, LP has identified through post-market surveillance a potential risk of the syringe rotating adaptor unwinding during use, which may result in a loose connection and/or full disconnection between the syringe and manifold.",Voluntary: Firm initiated,"Medline medical convenience kits, containing NAMIC Angiographic Rotating Adaptor (RA) Control Syringes (Namic RA syringes), labeled as follows:    1. HEAD AND NECK CDS-LF, Medline SKU # CDS780138K;   2. HEART CATH PACK-LF, Medline SKU # DYN",Ongoing,2026-04-27T23:09:58Z
20260415,device,Class II,Devices,"Spacelabs Healthcare, Inc.",WA,"Multi-parameter command module has a circuit board issue and when in Auto mode, Cardiac Output (CO) measurement may activate early, resulting in Bad Curve error with no CO measurement or Irregular Curve error with CO measurement not automat",Voluntary: Firm initiated,"Multi-parameter Command Module, Model 91496, optioned with Masimo or Nellcor",Ongoing,2026-04-27T23:09:58Z
20260415,device,Class II,Devices,"Beckman Coulter, Inc.",CA,Due to manufacturing issue (incorrectly processing) with in vitro multidrug resistant test.,Voluntary: Firm initiated,MicroScan Neg Multidrug Resistant MIC 1 REF C32368  UDI-DI code: 15099590720568    Intended Use- For use with MicroScan Dried Gram Negative  MIC/Combo Panels and Dried Gram Negative Breakpoint Combo  Panels. MicroScan panels are designed fo,Ongoing,2026-04-27T23:09:58Z
20260408,food,Class II,Food,"The Maros Group, LLC",AZ,Undeclared milk.,Voluntary: Firm initiated,Prickly Pear Jelly. 9 oz (268 g) glass bottle with gold cap.,Ongoing,2026-04-27T23:09:58Z
20260408,food,Class I,Food,Lone Star Dairy Products LLC,TX,Salmonella spp. identified in finished product testing,Voluntary: Firm initiated,Spray Dried Dairy Powder 25 kg bags or 1 metric ton totes,Ongoing,2026-04-27T23:09:58Z
20260408,food,Class II,Food,JFE FRANCHISING INC,TX,Foreign Object (Glass),Voluntary: Firm initiated,"""	Dumpling Vegetable   4.5 oz                                                        011110658067 ""	Loaded Dumpling Vegetable   5.7 oz                                        011110696953",Ongoing,2026-04-27T23:09:58Z
20260408,food,Class III,Food,Pocas International Corp.,NJ,Packaging integrity issue that may compromise product quality .,Voluntary: Firm initiated,POPPING BOBA RTD MIXED BERRY HIBISCUS TEA 12 X 13.8OZ,Terminated,2026-04-27T23:09:58Z
20260408,food,Class II,Food,JFE FRANCHISING INC,TX,Foreign Object (Glass),Voluntary: Firm initiated,"""	Dumpling Party Tray (20pcs) Vegetable   13 oz                    011110661173 ""	Dumpling Party Tray (40pcs) Vegetable   26 oz                    011110661180 ""	Cheetos Flamin  Hot Loaded Dumpling Vegetable   6oz              011110663474",Ongoing,2026-04-27T23:09:58Z
20260408,food,Class III,Food,Pocas International Corp.,NJ,Packaging integrity issue that may compromise product quality .,Voluntary: Firm initiated,POPPING BOBA RTD STRAWBERRY DRAGON F/OOLONG TEA 12 X 13.8OZ,Terminated,2026-04-27T23:09:58Z
20260408,food,Class III,Food,Pocas International Corp.,NJ,Packaging integrity issue that may compromise product quality .,Voluntary: Firm initiated,POPPING BOBA RTD MANGO PASSION FRUIT GREEN TEA 12 X 13.8OZ,Terminated,2026-04-27T23:09:58Z
20260408,food,Class III,Food,Pocas International Corp.,NJ,Packaging integrity issue that may compromise product quality .,Voluntary: Firm initiated,POPPING BOBA RTD PEACH OOLONG TEA 12 X 13.8OZ,Terminated,2026-04-27T23:09:58Z
20260408,food,Class II,Food,"The Maros Group, LLC",AZ,Undeclared sulfites.,Voluntary: Firm initiated,Mama Rose's Prickly Pear Salad Dressing. 12 oz (340 g) glass bottle with gold cap.,Ongoing,2026-04-27T23:09:58Z
20260408,food,Class II,Food,"Imu-Tek Animal Health, Incorporated",CO,Product is potentially under-processed.,Voluntary: Firm initiated,"Imu-Tek Colostrum-5 120 Capsules; 30% IgG, 2 capsules 2x/day, orally with 8 ounces of water, support a healthy immune system, 3 year shelf life, plastic bottle, inner liner seal and shrink band seal, 500 mg capsule,  7 38654 00026 7, Imu-Te",Ongoing,2026-04-27T23:09:58Z
20260408,food,Class III,Food,Super World Trading Inc.,NY,Products contain cyclamates (banned sweetener),Voluntary: Firm initiated,"MEI HEONG YUEN TANGERINE FLAVOR ROASTED PEANUTS; NET 9.17 oz (260g); Ingredients: Peanuts, Salt, Sugar, Liquorice, Spices, Sodium Cyclamate, Acesulfame-K, Vanilla, Ethyl Maltol; Shelf Life: 18 Months; Manufacturer: Heshan Mei Heong Yuen Foo",Ongoing,2026-04-27T23:09:58Z
20260408,food,Class II,Food,HEYTEA USA INC,CA,Product contains undeclared milk.,Voluntary: Firm initiated,"Coconut Drink 1; NET VOLUME: 1L; Ingredients: Coconut water, freshly squeezed coconut gravy, white granulated sugar, emulsion stabilizer [sodium caseinate, mono- and diglycerides fatty acid esters, sucrose fatty acid esters]; Storage Condit",Ongoing,2026-04-27T23:09:58Z
20260408,food,Class II,Food,TG FOODS INC,IL,The product states wild caught marine collagen and eggshell membrane collagen in ingredient statement but does not state EGG and the specific species of FISH parenthetically or via a Contains statement.,Voluntary: Firm initiated,"Divided Sunset Multi Collagen Peptides, 8 Ounce, Stand-up Pouch, UPC Code: 8 50005 60689 5",Terminated,2026-04-27T23:09:58Z
20260408,food,Class II,Food,"Imu-Tek Animal Health, Incorporated",CO,Product is potentially under-processed.,Voluntary: Firm initiated,"Imu-Tek Colostrum-5 Powder; 30% IgG,1,000 mg 2x/day, orally with 8 ounces of water, support a healthy immune system, 3 year shelf life, plastic bottle, inner liner seal and shrink band exterior seal, 24 ounces (680 grams) powder, 7 38654 00",Ongoing,2026-04-27T23:09:58Z
20260408,food,Class III,Food,Super World Trading Inc.,NY,Products contain cyclamates (banned sweetener),Voluntary: Firm initiated,"MEI HEONG YUEN WALNUT FLAVOR ROASTED PEANUTS; 9.17 oz (260g); Ingredients: Peanuts, Salt, Liquorice, Sugar, Spices, Sodium Cyclamate, Acesulfame-K, Vanilla, Ethyl Maltol; Shelf Life: 18 Months; Manufacturer: Heshan Mei Heong Yuen Food Pte L",Ongoing,2026-04-27T23:09:58Z
20260408,food,Class III,Food,Super World Trading Inc.,NY,Products contain cyclamates (banned sweetener),Voluntary: Firm initiated,"MEI HEONG YUEN GARLIC FLAVOR ROASTED PEANUTS; 9.17 oz (260g); Ingredients: Peanuts, Salt, Garlic, Liquorice, Sugar, Saccharin; Shelf Life: 18 Months; Manufacturer: Heshan Mei Heong Yuen Food Pte Ltd; Distributor in USA: Super World Trading ",Ongoing,2026-04-27T23:09:58Z
20260408,drug,Class II,Drugs,Appco Pharma LLC,NJ,"cGMP deviation: detection of Nitrosamine Drug Substance-Related Impurities, N-nitroso-prazosin impurity C (NNP) above acceptable limits.",Voluntary: Firm initiated,"Prazosin Hydrochloride Capsules, USP, 1mg, 100-count bottle, Rx Only, Manufactured for: Biocon Pharma Inc., Iselin, NJ, Manufactured by: Appco Pharma LLC, Piscataway, NJ, NDC 70377-066-11.",Ongoing,2026-04-27T23:09:58Z
20260408,drug,Class II,Drugs,"Amneal Pharmaceuticals, LLC",NJ,Failed Impurities/Degradation Specifications: N-nitroso-desmethyl-tramadol impurity (NDSRI) was found out of the specification at 24-month stability interval during Long term stability (25¿C/60%RH).,Voluntary: Firm initiated,"traMADol Hydrochloride Tablets, USP, 50 mg, 500-count bottles,  Rx only, Manufactured by: Amneal Pharmaceuticals Pvt. Ltd., Ahmedabad 382220, India, Distributed by: Amneal Pharmaceuticals LLC, Glasgow, KY 42141, NDC 60219-2348-5.",Ongoing,2026-04-27T23:09:58Z
20260408,drug,Class II,Drugs,Appco Pharma LLC,NJ,"cGMP deviation: detection of Nitrosamine Drug Substance-Related Impurities, N-nitroso-prazosin impurity C (NNP) above acceptable limits.",Voluntary: Firm initiated,"Prazosin Hydrochloride Capsules, USP, 2mg, 100-count bottle,  Rx Only, Manufactured for: Biocon Pharma Inc., Iselin, NJ, Manufactured by: Appco Pharma LLC, Piscataway, NJ, NDC 70377-067-11.",Ongoing,2026-04-27T23:09:58Z
